element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property
0.002977667,0.000496278,0.000992556,0,0.005955335,0.000992556,0,0,0,0.001488834,0.001488834,0.98560794,-1.113009885
0.002985075,0,0.000497512,0,0.005970149,0.000497512,0,0,0,0.000995025,0.000995025,0.988059701,-1.118975041
0.003138404,0,0,0.010461345,5.23E-05,0.899675698,0.015692018,0,0.000836908,0.062768072,0.007322942,5.23E-05,-0.917943191
0.003140704,0,0,0.020938023,0.00010469,0.91080402,0.001046901,0,0.001046901,0.06281407,0,0.00010469,-0.943562752
0.003144984,0,0,0.010483279,5.24E-05,0.878498794,0.015724919,0,0.000838662,0.083866233,0.007338295,5.24E-05,-0.875331623
0.00315723,0.000210482,0,0.00631446,0.000105241,0.926120817,0.000420964,0,0.000420964,0.063144601,0,0.000105241,-0.977812276
0.003237743,0,0.032377428,0.002312673,0.013876041,0.555041628,0,0,0,0.370027752,0.004625347,0.018501388,-0.462910994
0.003931204,0.003439803,0.004914005,0,0.003439803,0.001965602,0,0,0,0.049140049,0.001474201,0.931695332,-0.98855835
0.003937008,0.001968504,0.006889764,0,0.003444882,0.000984252,0,0,0,0.049212598,0.001476378,0.932086614,-0.989423986
0.003940498,0,0.003447936,0.985124618,0.003447936,0.002462812,0,0.001477687,9.85E-05,0,0,0,-1.111851647
0.003941275,0,0,0.00788255,4.93E-05,0.807961376,0.014779781,0,0.000788255,0.157651,0.006897231,4.93E-05,-0.750620488
0.003945551,0,0.003452357,0.986387848,0.003452357,0.00246597,0,0.000197278,9.86E-05,0,0,0,-1.114919286
0.003964321,0.00049554,0.00099108,0,0.002477701,0.002477701,0,0,0,0.059464817,0.00148662,0.92864222,-0.982962119
0.003964321,0.00099108,0.003468781,0,0.006937562,0.003964321,0,0,0,0.001982161,0.00148662,0.977205154,-1.092659815
0.003967467,0,0.000495933,0,0.002479667,0.000495933,0,0,0,0.000694307,0,0.991866693,-1.12829629
0.003968254,0,0.000496032,0,0.002480159,0.000496032,0,0,0,0.000496032,0,0.992063492,-1.128777338
0.003971406,9.93E-05,9.93E-05,0,0.000992851,0.000496426,0,0,0,0.000496426,0.000992851,0.992851469,-1.130711031
0.00397812,0,0,0,0.006961711,0.000497265,0,0,0,0,0.00099453,0.987568374,-1.117753086
0.003996004,0,0,0.005994006,0.001998002,0.981018981,0,0,0,0,0.004995005,0.001998002,-1.101931862
0.004004004,0,0,0.006006006,0.002002002,0.980980981,0,0,0,0,0.005005005,0.002002002,-1.101839921
0.004012036,0,0,0.006018054,0.002006018,0.980942828,0,0,0,0,0.005015045,0.002006018,-1.101747614
0.004022122,0.002011061,0.010055304,0,0.002513826,0.00100553,0,0,0,0.002513826,0.001508296,0.976370035,-1.090578127
0.004022122,0.003016591,0.005027652,0,0.004022122,0.00100553,0,0,0,0.002011061,0.001508296,0.979386626,-1.097936381
0.004034291,0.003530005,0.000100857,0,0.004034291,0.000403429,0,0,0,0.001008573,0.001512859,0.985375693,-1.112473744
0.004034291,0.003530005,0.001008573,0,0.002521432,0.001008573,0,0,0,0.001008573,0.001512859,0.985375693,-1.112485783
0.004054739,0.003041054,0.008109478,0,0.002534212,0.002534212,0,0,0,0.008109478,0.001520527,0.9700963,-1.075652444
0.004058853,0,0.00304414,0,0.00304414,0.001014713,0,0,0,0.022323694,0.00152207,0.96499239,-1.064057501
0.004067107,0.003558719,0.001016777,0,0.002541942,0.001016777,0,0,0,0.002033554,0.001525165,0.984239959,-1.109731533
0.004075395,0.002547122,0.010188487,0,0.004075395,0.001018849,0,0,0,0.002547122,0.001528273,0.974019358,-1.084912456
0.004094585,0,0,0.010236462,5.12E-05,0.788207595,0.015354693,0,0.000818917,0.174019859,0.007165524,5.12E-05,-0.718466397
0.004117344,0.002058672,0.010293361,0,0.00257334,0.001029336,0,0,0,0.00257334,0.001544004,0.975810602,-1.089224947
0.004130098,0.002065049,0.002065049,0,0.003097574,0.001032525,0,0,0,0.001032525,0.001548787,0.985028394,-1.111623039
0.004131378,0,0.000103284,0.010328445,5.16E-05,0.919231564,0.000516422,0,0.006713489,0.051642223,0.007229911,5.16E-05,-0.960464758
0.004180165,0,0,0.010450413,5.23E-05,0.856933849,0.015675619,0,0.000836033,0.104504128,0.007315289,5.23E-05,-0.833977609
0.004201239,0,0,0.010503098,5.25E-05,0.829744775,0.000210062,0,0.000840248,0.147043378,0.007352169,5.25E-05,-0.790935568
0.004408782,0,0.002204391,0.004408782,0.002204391,0.608411957,8.82E-05,0,0.000440878,0.361520148,0.011462834,0.004849661,-0.532786003
0.004468719,0.000993049,0.001489573,0,0.002979146,0.000496524,0,0,0,0.001986097,0.001489573,0.986097319,-1.11421918
0.00448654,0.002991027,0.002492522,0,0.002991027,0.000498504,0,0,0,0.001994018,0.001495513,0.983050847,-1.106827973
0.00450045,0,0.00450045,0.0180018,0.00540054,0.576057606,0,0,0,0.375337534,0,0.01620162,-0.498874369
0.004570384,0.003554743,0.000101564,0,0.004570384,0.00050782,0,0,0,0.002031282,0.001523461,0.983140362,-1.107041587
0.004591368,0,0.004591368,0.009182736,0.001836547,0.587695133,0,0,0,0.384756657,0,0.007346189,-0.52387479
0.004604052,0,0.032228361,0.002302026,0.013812155,0.580110497,0,0,0,0.360036832,0.004604052,0.002302026,-0.488587386
0.004663309,0,9.33E-05,0.013989927,0.002331655,0.578250326,9.33E-05,0,0.006062302,0.382391345,0.006528633,0.005595971,-0.508095531
0.004739336,0,0.007582938,0.002369668,0.033175355,0.857819905,0.001421801,0,0,0.085308057,0.007582938,0,-0.830093438
0.004742933,0,0.00284576,0.31303358,0,0.67349649,0,0.000664011,0,0.000474293,0.004742933,0,-0.59540387
0.004796163,0,0.001438849,0.007673861,0.010551559,0.633093525,0,0,0,0.341486811,0,0.000959233,-0.553251283
0.004816956,0,0,0,0.000963391,0.905587669,0,0,0,0.001926782,0.004816956,0.081888247,-0.934704911
0.004830918,0,0.000966184,0,0.173913043,0.048309179,0,0,0,0.000966184,0.001932367,0.769082126,-0.610214331
0.009082652,0,0.013623978,0.004541326,0.02270663,0.581289737,0.002724796,0,0,0.356948229,0.004541326,0.004541326,-0.488150741
0.009225092,0.001383764,0.00599631,0.004151292,0.064575646,0.046125461,0,0,0,0.018450185,0.003228782,0.846863469,-0.797380122
0.009270418,0,0.009270418,0.305923797,0,0.663761936,0.001854084,0.000463521,0.000185408,0.004635209,0.004635209,0,-0.573778404
0.009337068,0,0.009337068,0.308123249,0,0.659197012,0,0,0,0.009337068,0.004668534,0,-0.568079566
0.009345794,0,0.009345794,0.214953271,0,0.752336449,0,0,0,0.009345794,0.004672897,0,-0.670078734
0.00937295,0.487393383,0.002811885,0.487393383,0.00937295,0,0.000187459,0.000937295,0.000187459,0,0,0.002343237,-0.500957638
0.00937295,0.581122879,0.002811885,0.393663886,0.00937295,0,0.000187459,0.000937295,0.000187459,0,0,0.002343237,-0.522619418
0.009389671,0,0.004694836,0.004694836,0.093896714,0.037558685,0,0,0,0.009389671,0.004694836,0.835680751,-0.76726272
0.009425071,0.006597549,0.009425071,0.169651272,0,0.793590952,0,0,0,0.009425071,0.001885014,0,-0.727299712
0.009451796,0.003308129,0.005671078,0.002362949,0.080340265,0.018903592,0,0,0,0.014177694,0.004725898,0.861058601,-0.822080411
0.009452689,0.491539843,0.002835807,0.487758767,0.004726345,0,0.000189054,0.000945269,0.000189054,0,0,0.002363172,-0.506480082
0.009466111,0.492237789,0.004733056,0.482771677,0.009466111,0,0.000189322,0.000946611,0.000189322,0,0,0,-0.501251593
0.009492169,0,0.004746084,0.003322259,0.061699098,0.037968676,0,0,0,0.009492169,0.004746084,0.86853346,-0.842487586
0.009496676,0,0.005223172,0,0.128205128,0.001899335,0,0,0,0.002849003,0.002374169,0.849952517,-0.785677864
0.009509319,0.019018638,0.009509319,0.304298212,0.00475466,0.650437429,9.51E-05,0.00028528,9.51E-05,0.001901864,0,9.51E-05,-0.551382443
0.009519277,0,0.005235602,0,0.128510233,0.000951928,0,0,0,0.001427891,0.002379819,0.85197525,-0.78981391
0.00952381,0,0.004761905,0,0.057142857,0.047619048,0,0,0,0.00952381,0.004761905,0.866666667,-0.840165911
0.009541985,0.000954198,0,0.01240458,0.128816794,0.01240458,0,0,0,0.002385496,0.001431298,0.832061069,-0.748793051
0.009573959,0,0.009573959,0.315940641,0.001436094,0.658688368,0,0,0,0,0.004786979,0,-0.573145231
0.009606148,0.000960615,0.011527378,0,0.011527378,0.04803074,0,0,0,0.002401537,0.001440922,0.914505283,-0.948910286
0.009624639,0,0.005293551,0.001443696,0.10587103,0.000962464,0,0,0,0.001443696,0.001443696,0.873917228,-0.843047059
0.009633911,0.000963391,0.001926782,0.022157996,0.00867052,0.043352601,0,0,0,0.002408478,0.001445087,0.909441233,-0.937830973
0.009641342,0,0,0.159082144,0.000192827,0.71731585,0,0,0,0,0.002892403,0.110875434,-0.596027743
0.009647853,0,0.003376749,0,0.01447178,0.048239267,0,0,0,0.003376749,0.001447178,0.919440425,-0.960153509
0.009689922,0.002422481,0.003391473,0.022286822,0.006782946,0.043604651,0,0,0,0.003391473,0.001453488,0.906976744,-0.932384245
0.009689922,0.002422481,0.014534884,0.006782946,0.016472868,0.001937984,0,0,0,0.000968992,0.001453488,0.945736434,-1.017483965
0.009690392,0,0.009690392,0.949658414,0.007267794,0.002422598,0.000290712,0.001453559,0.000145356,0,0.004845196,0.014535588,-1.027236836
0.009708738,0.000970874,0.001941748,0.022330097,0.008737864,0.04368932,0,0,0,0.002427184,0.001456311,0.908737864,-0.936296698
0.009719118,0.000874721,0,0.004859559,0.009719118,0.960248809,0.004859559,0,0,0.004859559,0.004859559,0,-1.051996806
0.009756098,0,0,0.004878049,0,0.643902439,0,0,0,0.337560976,0.003902439,0,-0.566969364
0.009756098,0,0.000487805,0,0.009756098,0.00195122,0,0,0,0.00097561,0.001463415,0.975609756,-1.088657925
0.009760859,0,0.000488043,0,0.009760859,0.001952172,0,0,0,0.000976086,0.001464129,0.975597853,-1.088629064
0.009770396,0,0.00048852,0,0.009770396,0.00048852,0,0,0,0.00097704,0.001465559,0.97703957,-1.092094867
0.009775171,0.00342131,0.001955034,0,0.011730205,0.00342131,0,0,0,0.002443793,0.001466276,0.965786901,-1.065120509
0.009857072,0.000985707,0.000985707,0,0.007885658,0.000985707,0,0,0,0.000985707,0.001478561,0.97683588,-1.091644309
0.009886307,0.002965892,0.017795353,0,0.01384083,0.007909046,0,0,0,0.009886307,0.001482946,0.936233317,-0.995537174
0.00990099,0,0,0,0.001485149,0,0,0,0,0.000990099,0.001485149,0.986138614,-1.114229152
0.009983527,0.329456397,0.009983527,0.618978685,0.009983527,0.004991764,0.004991764,0.001497529,0.000149753,0,0,0.009983527,-0.521363466
0.010261194,0.001399254,0.005130597,0.004197761,0.111940299,0.023320896,0,0,0,0.015858209,0.00233209,0.825559701,-0.741079031
0.010346611,0,0.005690636,0.001034661,0.025866529,0.001034661,0,0,0,0.002586653,0.001551992,0.951888257,-1.031530872
0.010421601,0,0.009474183,0.312648034,0.001421127,0.661297963,0,0,0,0,0.004737091,0,-0.57482241
0.010566763,0.003362152,0.005763689,0.001440922,0.002401537,0.009606148,0,0,0,0.076849183,0.002401537,0.887608069,-0.893961609
0.010994045,0,0.005497022,0.003206596,0.027485112,0.073293633,0,0,0,0.02290426,0.004580852,0.852038479,-0.816594837
0.01119403,0,0.004664179,0.004664179,0.097947761,0.037313433,0,0,0,0.009328358,0.004664179,0.830223881,-0.755027681
0.011331445,0,0.004721435,0.009442871,0.001888574,0.868744098,0,0,0,0.004721435,0,0.099150142,-0.857963672
0.011406844,0,0.003326996,0.02851711,0.123574144,0.014258555,0,0,0,0.003326996,0,0.815589354,-0.717785219
0.011455847,0,0.003341289,0.003341289,0.028639618,0.047732697,0,0,0,0.00477327,0.003341289,0.897374702,-0.909886126
0.011538462,0,0.004807692,0.002884615,0.076923077,0.005769231,0,0,0,0.009615385,0.001923077,0.886538462,-0.877076775
0.011732852,0.001353791,0.004963899,0.004963899,0.099277978,0.036101083,0,0,0,0.027075812,0.002256318,0.812274368,-0.719051559
0.01180057,0,0.00049169,0.00049169,0,0.979349002,0.003933523,0,0,0.001966762,0.001966762,0,-1.097711175
0.01190122,0,0,0,0,0.983735,0.000396707,0,0,0.001983537,0.001983537,0,-1.108342087
0.011926606,0.001376147,0.005045872,0.005045872,0.100917431,0.036697248,0,0,0,0.011009174,0.002293578,0.825688073,-0.745027472
0.011932079,0,0.005507113,0,0.091785223,0.001835704,0,0,0,0.000917852,0.001376778,0.88664525,-0.87404086
0.011948529,0,0.004595588,0.004595588,0.087316176,0.036764706,0,0,0,0.027573529,0.004595588,0.822610294,-0.742700943
0.011948529,0,0.004595588,0.004595588,0.110294118,0.041360294,0,0,0,0.027573529,0.004595588,0.795036765,-0.68255508
0.011970534,0,0.004604052,0.002762431,0.105893186,0.027624309,0,0,0,0.027624309,0.004604052,0.814917127,-0.72200511
0.012172285,0,0.004681648,0.004681648,0.112359551,0.042134831,0,0,0,0.009363296,0.004681648,0.809925094,-0.710690245
0.012189405,0,0.004688233,0.00281294,0.168776371,0.046882325,0,0,0,0.014064698,0.002344116,0.748241913,-0.573302501
0.012200845,0.000938527,0.005161896,0.00281558,0.126701079,0.011262318,0,0,0,0.005161896,0.002346316,0.833411544,-0.751936599
0.012241055,0,0.004708098,0.00094162,0.169491525,0.047080979,0,0,0,0.014124294,0.001883239,0.74952919,-0.575398295
0.012275732,0,0.003305005,0.004721435,0.122757318,0.009442871,0,0,0,0.004721435,0.002360718,0.840415486,-0.767584561
0.012464046,0,0.000958773,0,0.172579099,0.047938639,0,0,0,0.000958773,0.001917546,0.763183126,-0.599433946
0.012487992,0,0.003362152,0.004803074,0.096061479,0.005763689,0,0,0,0.004803074,0.002401537,0.870317003,-0.837776872
0.012512031,0,0.00481232,0,0,0.577478345,0,0,0,0.400384986,0.00481232,0,-0.523961704
0.01284585,0,0,0,0.002964427,0.000494071,0,0,0,0.000988142,0.001482213,0.981225296,-1.102221646
0.012922465,0,0,0.011928429,0.002485089,0.026838966,0,0,0,0.000994036,0.001491054,0.94333996,-1.013394772
0.013691932,0,0.000488998,0,0.002933985,0.006356968,0,0,0,0.068459658,0.001466993,0.906601467,-0.934339738
0.013793103,0,0.002463054,0.013793103,0.002463054,0.026600985,0,0,0,0.001477833,0.001477833,0.937931034,-1.000858631
0.013954786,0,0.013954786,0.297702112,0.004651595,0.663317518,0.000186064,0.001395479,0.000186064,0,0.004651595,0,-0.566617582
0.014020002,0,0.014020002,0.205626694,0.004673334,0.755210767,0.000186933,0.001402,0.000186933,0,0.004673334,0,-0.670183372
0.014173005,0.198422072,0.00944867,0.748334672,0.00944867,0.001889734,0.000188973,0.000944867,0.00014173,0,0,0.017007606,-0.654279069
0.014285714,0,0.005714286,0.004761905,0.19047619,0.007619048,0,0,0,0.004761905,0.004761905,0.767619048,-0.596965517
0.014387109,0,0.011509687,0.297333589,0.000959141,0.670439286,9.59E-05,0.000287742,9.59E-05,0.004795703,0,9.59E-05,-0.578197755
0.014388489,0.004796163,0.000959233,0.001438849,0.091127098,0.001918465,0,0,0,0.001438849,0.001438849,0.882494005,-0.86512417
0.014406454,0,0,0,0.00096043,0.873991548,0,0,0,0.000192086,0.004802151,0.10564733,-0.870645835
0.014414761,0,0.011531809,0.297905055,0.006726888,0.664039977,9.61E-05,0.000288295,9.61E-05,0.00480492,0,9.61E-05,-0.568032709
0.014464802,0,0,0,0,0.869816779,0,0,0,0,0.009643202,0.106075217,-0.861695152
0.01459144,0,0,0,0.042801556,0.102140078,0,0,0,0.01459144,0,0.825875486,-0.76693799
0.014925373,0,0.004975124,0.169154229,0,0.606965174,0,0,0,0.194029851,0.009950249,0,-0.450895917
0.014972301,0,0,0.269501422,0.00149723,0.668762789,0.000499077,0,0.000798523,0.039926137,0.003992614,4.99E-05,-0.558036594
0.015032319,0,0,0.140301649,0.001503232,0.581249687,0.000501077,0,0.000801724,0.250538658,0.010021546,5.01E-05,-0.433210487
0.015062509,0,0,0.215895968,0.001506251,0.672792087,0.000502084,0,0.000803334,0.090375056,0.003012502,5.02E-05,-0.540731334
0.015831552,0,0.023747328,0.047494657,0.000791578,0.514525449,0.000237473,0,0,0.377582522,0,0.01978944,-0.419847942
0.016377649,0,0.007707129,0.05973025,0,0.901734104,0,0,0,0.009633911,0.004816956,0,-0.921985547
0.016736402,0,0.029288703,0.020920502,0.008368201,0.560669456,0,0,0,0.343096234,0,0.020920502,-0.447704928
0.016856718,0,0,0,0.001487357,0.000495786,0,0,0,0,0.001487357,0.979672781,-1.098328452
0.01707132,0,0.0142261,0.104324734,0.004742033,0.853566009,0.000189681,0.000948407,0.000189681,0,0.004742033,0,-0.826422793
0.017094017,0,0.009496676,0.104463438,0,0.854700855,0,0,0,0.009496676,0.004748338,0,-0.82912371
0.017131436,0,0.009517465,0.10469211,0,0.856571809,0.001903493,0.000475873,0.000190349,0.004758732,0.004758732,0,-0.83304023
0.017322683,0,0.014435569,0.105860841,0.000962371,0.856510442,0,0,0,0.004811856,0,9.62E-05,-0.833092293
0.018052171,0,0.013539128,0.635436411,0.004513043,0.297860818,0,0.001624695,9.03E-05,0,0,0.028883473,-0.523001708
0.018099548,0,0.009049774,0.009049774,0,0.561085973,0,0,0,0.380090498,0.009049774,0.013574661,-0.481396845
0.01826484,0,0.00456621,0.00456621,0.086757991,0.03652968,0,0,0,0.02739726,0.00456621,0.817351598,-0.731920403
0.018348624,0,0.013761468,0.009174312,0,0.550458716,0,0,0,0.385321101,0.009174312,0.013761468,-0.471631955
0.018761726,0,0.003283302,0.004690432,0.12195122,0.009380863,0,0,0,0.004690432,0.002345216,0.834896811,-0.75617932
0.018789144,0,0.003653445,0.001565762,0.003653445,0.002609603,0,0,0,0.001565762,0.002609603,0.965553236,-1.064360614
0.018921476,0,0.003311258,0.004730369,0.056764428,0.005676443,0,0,0,0.004730369,0.002365184,0.903500473,-0.917496997
0.019056694,0,0.004764173,0,0,0.57170081,0,0,0,0.397332063,0.004764173,0.002382087,-0.51252723
0.019083969,0,0.003339695,0.004770992,0.095419847,0.005725191,0,0,0,0.004770992,0.002385496,0.864503817,-0.825237451
0.019405418,0,0.031048669,0.023286502,0.000776217,0.512303035,0.000232865,0,0,0.389660793,0,0.023286502,-0.42588412
0.019729703,0,0,0,0,0.972674361,0.003452698,0,0,0.00197297,0.00197297,0.000197297,-1.08134446
0.020326236,0.348594949,0.005081559,0.611819706,0.006097871,0.003048935,0.000304894,0.000508156,0.000152447,0,0,0.004065247,-0.526187111
0.021480431,0,0.03436869,0.592859905,0.012888259,0.326502556,0.000171843,0.000859217,0.000128883,0,0.004296086,0.006444129,-0.477995143
0.021677663,0,0.023562677,0.301602262,0,0.639019793,0,0,0,0.009425071,0.004712535,0,-0.529836518
0.021683508,0,0.034693612,0.598464808,0.011275424,0.31657921,0.000260202,0.00130101,0.000130101,0,0.004336702,0.011275424,-0.478475557
0.02173913,0,0.013043478,0,0.043478261,0.860869565,0.004347826,0,0,0.043478261,0,0.013043478,-0.828499277
0.022449713,0,0.01795977,0.646551724,0.004489943,0.305316092,0,0.002693966,0.000538793,0,0,0,-0.544699297
0.022456972,0,0.017965578,0.646760806,0.004491394,0.305414825,0,0.002694837,0.000215587,0,0,0,-0.545106642
0.022522523,0,0.036036036,0.036036036,0,0.513513514,0,0,0,0.364864865,0.009009009,0.018018018,-0.404340632
0.023177209,0,0,0,0,0.845002414,0.00338001,0,0,0.123611782,0.004828585,0,-0.81386791
0.025755324,0,0,0,0,0.968796434,0.001485884,0,0,0.001981179,0.001981179,0,-1.07173648
0.026595745,0,0.004432624,0.031028369,0.017730496,0.855496454,0,0,0,0.044326241,0.002659574,0.017730496,-0.82043985
0.02739726,0,0.03196347,0.00913242,0,0.547945205,0,0,0,0.347031963,0.00913242,0.02739726,-0.432813078
0.027558332,0,0.013779166,0.91861106,0.018372221,0.011941944,0.000275583,0.009186111,0.000275583,0,0,0,-0.954473929
0.027869385,0.204375494,0.032514283,0.719959125,0.004644898,0.004644898,0.000278694,0.00092898,0.000139347,0,0.004644898,0,-0.603689476
0.027877155,0.195140083,0.009292385,0.740603076,0.009292385,0,0,0.000929238,0.000139386,0,0,0.016726293,-0.637774868
0.028248588,0,0.018832392,0.037664783,0.001883239,0.809792844,0,0,0,0.004708098,0,0.098870056,-0.736305778
0.02907963,0,0.001938642,0.001453981,0.000969321,0.889836669,0.000145398,0,0,0.001938642,0.001938642,0.072699074,-0.897096874
0.030591731,0,0.013110742,0.646796609,0.017480989,0.288436325,0.000262215,0.003059173,0.000262215,0,0,0,-0.53203782
0.030780055,0,0.013191452,0.650778296,0.011432592,0.290211943,0.000263829,0.003078005,0.000263829,0,0,0,-0.539872987
0.031149875,0,0.013349947,0.625667497,0.032929868,0.293698825,0.000266999,0.002669989,0.000266999,0,0,0,-0.501654921
0.031149875,0,0.013349947,0.640797437,0.017799929,0.293698825,0.000266999,0.002669989,0.000266999,0,0,0,-0.526224558
0.032751986,0,0.040939982,0.024563989,0.0008188,0.548595759,0.00024564,0,0,0.29476787,0,0.057315975,-0.395002613
0.032859222,0,0.009388349,0,0,0.868422288,0.000140825,0,0,0.009388349,0.004694175,0.075106792,-0.850803577
0.033751205,0,0.009643202,0.014464802,0.00192864,0.834136933,0,0,0,0.004821601,0,0.101253616,-0.784644729
0.034482759,0,0.043103448,0,0,0.586206897,0,0,0,0.280172414,0.004310345,0.051724138,-0.435391565
0.035555556,0,0.044444444,0.008888889,0,0.586666667,0,0,0,0.248888889,0.008888889,0.066666667,-0.417618065
0.036166365,0,0.13562387,0.040687161,0.000904159,0.696202532,0,0,0,0.009041591,0,0.081374322,-0.49901833
0.036396724,0,0.045495905,0.009099181,0,0.600545951,0,0,0,0.25477707,0.009099181,0.044585987,-0.438369103
0.036832413,0,0.128913444,0.027624309,0.00092081,0.722836096,0,0,0,0,0.004604052,0.078268877,-0.545903154
0.037019898,0,0.013882462,0.05090236,0.002313744,0.786672837,0,0,0,0.002776492,0.004627487,0.10180472,-0.692419633
0.037209302,0,0.046511628,0,0,0.63255814,0,0,0,0.23255814,0,0.051162791,-0.474273195
0.037825059,0,0.004728132,0.009456265,0.002364066,0.846335697,0,0,0,0,0.004728132,0.094562648,-0.807823923
0.038647343,0,0,0,0,0.859903382,0,0,0,0,0.009661836,0.09178744,-0.835485707
0.039611804,0.217864924,0.004951476,0.715983363,0.010893246,0.004951476,0.000198059,0.000495148,9.90E-05,0,0,0.004951476,-0.603909495
0.041425819,0,0.019267823,0.046242775,0.000963391,0.795761079,0,0,0,0,0.004816956,0.091522158,-0.706488672
0.042836744,0,0.002855783,0,0.002379819,0.837696335,0,0,0,0,0.004759638,0.10947168,-0.793045884
0.043144775,0,0,0,0,0.848513902,0,0,0,0.007670182,0.004793864,0.095877277,-0.812148873
0.043144775,0,0.014381592,0.047938639,0.000958773,0.797698945,0,0,0,0,0.004793864,0.091083413,-0.710417519
0.045173239,0.189727605,0.009034648,0.738130731,0.009034648,0.004517324,0.000180693,0.001355197,0.00013552,0,0,0.002710394,-0.628843902
0.045454545,0,0.031818182,0.05,0,0.763636364,0,0,0,0,0.004545455,0.104545455,-0.647104768
0.045745654,0,0.004574565,0.05032022,0.018298262,0.841720037,0,0,0,0.018298262,0.002744739,0.018298262,-0.789829007
